doc_key,mention_ind,is_dialogue,output_string
063_The_Three_Feathers_0,14,True,"- Mention: my
- Sentence: Then he said to them, ""Go forth, and he who brings me the most beautiful carpet shall be King after {{my}} (#This is the marked mention) death.""
- Is the sentence a dialogue or part of dialogue: True"
093_The_Raven_0,147,True,"- Mention: I
- Sentence: He replied, ""I am not allowed to eat or drink, and will not do so.""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1859,True,"- Mention: me
- Sentence: ""What dost thou want? Thou shalt not touch me.""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,333,True,"- Mention: me
- Sentence: ""Alas ! "" said she , "" I believed him true to me , but he has forgotten me . ""
- Is the sentence a dialogue or part of dialogue: True"
017_The_White_Snake_0,132,True,"- Mention: you
- Sentence: ""We will remember {{you}} (#This is the marked mention) and repay you for saving us !""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1860,True,"- Mention: he
- Sentence: But he said, ""They will not hurt thee.""
- Is the sentence a dialogue or part of dialogue: True"
"188_The_Spindle,_The_Shuttle,_and_the_Needle_0",109,True,"- Mention: my
- Sentence: "" Spindle , my spindle , haste , haste thee away , And here to my house bring the wooer , I pray . ""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,552,True,"- Mention: {{It}}
- Sentence: She said, ""Has the devil power over me, or did my deliverer never come?"" Then he struck her in the face, and said, ""Did thy deliverer never come? {{It}} is he who has thee in his power, thou traitor. Have I deserved this from thee?""
- Is the sentence a dialogue or part of dialogue: True"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",228,True,"- Mention: thou
- Sentence: ""If thou wilt eat some potatoes with salt, but with no dripping, come and sit down with me,"" said the sooty fellow.
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",129,True,"- Mention: I
- Sentence: ""Dearest father, indeed your promise must be fulfilled. I will go thither and soften the lion, so that I may return to thee safely.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,406,True,"- Mention: my
- Sentence: ""I do not like the old saddle,"" said she, ""I need only turn my wishing-ring and we shall be at home.""
- Is the sentence a dialogue or part of dialogue: True"
100_The_Devil’s_Sooty_Brother_0,267,True,"- Mention: I
- Sentence: ""Go and tell the landlord that he must return you your money, or else I will come and fetch him, and he shall poke the fire in your place.""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1811,True,"- Mention: I
- Sentence: ""Stay here, and wait until I return, I want to chase the lovely wild beast.""
- Is the sentence a dialogue or part of dialogue: True"
100_The_Devil’s_Sooty_Brother_0,87,True,"- Mention: I
- Sentence: ""Aha , old bird ! "" said he , "" Do I meet you here ? You once had me in your power , now I have you , "" and he quickly let the lid fall , poked the fire , and added a fresh log.
- Is the sentence a dialogue or part of dialogue: True"
007_The_Good_Bargain_0,14,True,"- Mention: I
- Sentence: "" Come, then, if you won 't believe it, {{I}} can count it out to you.""
- Is the sentence a dialogue or part of dialogue: True"
046_Fitcher’s_Bird_0,113,True,"- Mention: thou
- Sentence: ""Since thou hast gone into the room against my will, "" said he, "" thou shalt go back into it against thine own. Thy life is ended.""
- Is the sentence a dialogue or part of dialogue: True"
127_The_Iron_Stove_0,313,True,"- Mention: I
- Sentence: ""I set thee free when thou wert in an iron stove in the wild forest, I sought thee, and walked over a glass mountain, and three sharp swords, and a great lake before I found thee, and yet thou wilt not hear me!""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,340,True,"- Mention: I
- Sentence: ""Oh, I am cold,"" said she, ""but that is a fire that burns; it warms my old bones for me, and does me good! But there is a log lying there which won't burn, bring it out for me.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,79,True,"- Mention: I
- Sentence: ""I am drumming,"" he replied, ""because I want to show the way to many thousands who are following me.""
- Is the sentence a dialogue or part of dialogue: True"
129_The_Four_Skilful_Brothers_0,228,True,"- Mention: my
- Sentence: The huntsman said, ""You and the princess, and all of you, would have been torn to pieces by the dragon if {{my}} ball had not hit him, so she is mine.""
- Is the sentence a dialogue or part of dialogue: True"
104_Wise_Folks_0,332,True,"- Mention: his
- Sentence: ""Thou hast done well,"" answered she, ""thy legs are younger than his, and thou canst go on foot.""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,93,True,"- Mention: she
- Sentence: When she went out she said, ""The creature is worth more than her salt. I must give her some work that is still harder.""
- Is the sentence a dialogue or part of dialogue: True"
104_Wise_Folks_0,50,True,"- Mention: I
- Sentence: ""I am quite willing to give that, honestly speaking, they are worth it. I will take the beasts away with me at once.""
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",342,True,"- Mention: thou
- Sentence: ""Then the night wind said to her, 'I will advise thee; go to the Red Sea, on the right bank are some tall reeds, count them, break off the eleventh, and strike the dragon with it, then the lion will be able to subdue it, and both then will regain their human form.'""
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,87,True,"- Mention: thou
- Sentence: "" Thou shouldst leave it lying there ; thou wilt easily find a pen where thou art going , if thou hast need of one . ""
- Is the sentence a dialogue or part of dialogue: True"
116_The_Blue_Light_0,116,True,"- Mention: he
- Sentence: ""I have served the King faithfully, but he has dismissed me, and left me to hunger, and now I want to take my revenge.""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,98,True,"- Mention: you
- Sentence: ""If you will give me your beautiful daughter, I will perform any task you set me.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,425,True,"- Mention: me
- Sentence: ""Hearken, sinful men, the end of all things has come! The last day is at hand! Hearken! Hearken! Whosoever wishes to go to heaven with {{me}} (#This is the marked mention) must creep into the sack.""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1735,False,"- Mention: {{I}}
- Sentence: ""A great misfortune must have befallen my brother, but perhaps {{I}} can still save him, for half the knife is still bright.""
- Is the sentence a dialogue or part of dialogue: False"
046_Fitcher’s_Bird_0,193,True,"- Mention: my
- Sentence: ""Oh, very well,"" said she, ""thou shalt first take a basketful of gold to my father and mother, and carry it thyself on thy back; in the meantime I will prepare for the wedding.""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,269,True,"- Mention: She
- Sentence: ""Keep true to me, and never let any one else kiss thee on this cheek. I will wait here under the lime-tree until thou returnest.""
- Is the sentence a dialogue or part of dialogue: True"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",397,True,"- Mention: I
- Sentence: ""And now,"" said he, ""I will not make peace until the King gives me his daughter to wife, and I govern the whole kingdom in his name.""
- Is the sentence a dialogue or part of dialogue: True"
007_The_Good_Bargain_0,26,True,"- Mention: I
- Sentence: ""What , "" cried the peasant , quite angry , "" since you are determined to know better than {{I}} (#This is the marked mention) , count it yourselves , "" and threw all the money into the water to them .
- Is the sentence a dialogue or part of dialogue: True"
100_The_Devil’s_Sooty_Brother_0,85,True,"- Mention: me
- Sentence: ""Aha , old bird ! "" said he , "" Do I meet you here ? You once had me in your power , now I have you , "" and he quickly let the lid fall , poked the fire , and added a fresh log .
- Is the sentence a dialogue or part of dialogue: True"
057_The_Golden_Bird_0,632,True,"- Mention: him
- Sentence: But how did it fare with the poor Fox ? Long afterwards the King 's son was once again walking in the wood , when the Fox met him and said , "" You have everything now that you can wish for , but there is never an end to my misery , and yet it is in your power to free me , "" and again he asked him with tears to shoot him dead and chop off his head and feet .
- Is the sentence a dialogue or part of dialogue: True"
197_The_Crystal_Ball_0,83,True,"- Mention: her
- Sentence: ""Ah,"" she answered, ""this is not my form; human eyes can only see me in this state of ugliness, but that thou mayst know what I am like, look in the mirror it does not let itself be misled it will show thee my image as it is in truth.""
- Is the sentence a dialogue or part of dialogue: True"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",334,True,"- Mention: thou
- Sentence: They mocked and said, ""Thou givest out that thou art our brother who despised silver and gold, and craved for something still better for himself.""
- Is the sentence a dialogue or part of dialogue: True"
015_Hansel_and_Grethel_0,418,True,"- Mention: you
- Sentence: ""I do not know how I am to do it; how do you get in?""
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,284,True,"- Mention: you
- Sentence: ""Then you can do us a favour and tell us why a tree in our town which once bore golden apples now does not even put forth leaves ?""
- Is the sentence a dialogue or part of dialogue: True"
057_The_Golden_Bird_0,636,False,"- Mention: he
- Sentence: So he did it, and scarcely was it done when the Fox was changed into a man, and was no other than the brother of the beautiful princess, who at last was freed from the magic charm which had been laid upon him.
- Is the sentence a dialogue or part of dialogue: False"
060_The_Two_Brothers_0,607,True,"- Mention: me
- Sentence: ""Now thou wilt be my dearest husband, for my father has promised me to him who kills the dragon.""
- Is the sentence a dialogue or part of dialogue: True"
004_The_Story_of_the_Youth_Who_Went_Forth_to_Learn_What_Fear_Was_0,591,True,"- Mention: {{thou}} 
- Sentence: ""Hast thou not shuddered then ?""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1780,True,"- Mention: my brother
- Sentence: ""I had lost my brother in a forest, and could not find my way out again any sooner.""
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,307,True,"- Mention: You
- Sentence: ""You shall know that,"" answered he; ""only wait until I come back.""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,509,True,"- Mention: me
- Sentence: ""False woman, she betrayed and deserted me whilst I was asleep!""
- Is the sentence a dialogue or part of dialogue: True"
206_The_Three_Green_Twigs_0,105,True,"- Mention: me
- Sentence: Then said he , "" Good woman , keep me with you in your house for this night ; "" but she said , "" No , I dare not , even if I wished , I have three sons who are wicked and wild , if they come home from their robbing expedition , and find you , they would kill us both . ""
- Is the sentence a dialogue or part of dialogue: True"
094_The_Peasant’s_Wise_Daughter_0,122,True,"- Mention: the King
- Sentence: ""Come to me not clothed, not naked, not riding, not walking, not in the road, and not out of the road, and if thou canst do that I will marry {{thee}}.""
- Is the sentence a dialogue or part of dialogue: True"
053_Little_Snow-white_0,495,True,"- Mention: you
- Sentence: ""White as snow, red as blood, black as ebony-wood! this time the dwarfs can not wake {{you}} up again.""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,100,True,"- Mention: {{that}}
- Sentence: ""There is a spoon for thee; with {{that}} thou must empty out for me the great pond which is beside the garden, and if it is not done by night, thou knowest what will happen.""
- Is the sentence a dialogue or part of dialogue: True"
003_Our_Lady’s_Child_0,82,True,"- Mention: thy
- Sentence: ""Oh no,"" said the little angels, ""that would be a sin. The Virgin Mary has forbidden it, and it might easily cause thy unhappiness.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,484,True,"- Mention: your
- Sentence: ""Not for money,"" she answered, ""but if I may pass the first night outside the door of the room where your betrothed sleeps, I will give it up to you.""
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,205,True,"- Mention: me
- Sentence: ""Dost thou speak, my little white horse ; canst thou do that ?""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,377,True,"- Mention: you
- Sentence: ""Just come with us, and we will take you to him,"" and they took her up to the palace, and when she entered the hall, there stood her husband in kingly raiment.
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,327,True,"- Mention: he
- Sentence: ""I should like to have three golden hairs from the devil 's head , "" answered he , "" else I can not keep my wife . ""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,159,True,"- Mention: I
- Sentence: ""Lord count,"" answered the master-thief, ""Think of three things, as difficult as you like, and if I do not perform your tasks, do with me what you will.""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,371,True,"- Mention: thy
- Sentence: ""I am tired; sit down, I will sleep awhile on thy lap.""
- Is the sentence a dialogue or part of dialogue: True"
097_The_Water_of_Life_0,520,False,"- Mention: him
- Sentence: So he rode thither, and told him everything; how his brothers had betrayed him, and how he had nevertheless kept silence.
- Is the sentence a dialogue or part of dialogue: False"
192_The_Master-Thief_0,158,True,"- Mention: you
- Sentence: ""Lord count,"" answered the master-thief, ""Think of three things, as difficult as you like, and if I do not perform your tasks, do with me what you will.""
- Is the sentence a dialogue or part of dialogue: True"
053_Little_Snow-white_0,341,False,"- Mention: you
- Sentence: ""The old peddler-woman was no one else than the wicked Queen; take care and let no one come in when we are not with you.""
- Is the sentence a dialogue or part of dialogue: False"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",46,True,"- Mention: {{him}}
- Sentence: ""Hollo, thou liar: thou saidest the goat had had enough, and hast let her hunger!"" and in his anger he took the yard-measure from the wall, and drove {{him}} out with blows.
- Is the sentence a dialogue or part of dialogue: True"
076_The_Pink_0,275,True,"- Mention: I
- Sentence: ""Lord King, your majesty must excuse me, I am a poor huntsman.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,309,True,"- Mention: I
- Sentence: ""All the doors are locked and bolted, I will keep awake and wait for the thief, but if he gets in by the window, I will shoot him.""
- Is the sentence a dialogue or part of dialogue: True"
024_Mother_Holle_0,129,False,"- Mention: she
- Sentence: Thereupon she took her by the hand, and led her to a large door.
- Is the sentence a dialogue or part of dialogue: False"
186_The_True_Sweethearts_0,20,True,"- Mention: she
- Sentence: One day she said to her, ""Here are twelve pounds of feathers which thou must pick, and if they are not done this evening, thou mayst expect a good beating. Dost thou imagine thou art to idle away the whole day?""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,263,True,"- Mention: thee
- Sentence: ""Keep true to me, and never let any one else kiss thee on this cheek. I will wait here under the lime-tree until thou returnest.""
- Is the sentence a dialogue or part of dialogue: True"
093_The_Raven_0,371,True,"- Mention: I
- Sentence: ""I will stay down here below, and wait for her.""
- Is the sentence a dialogue or part of dialogue: True"
104_Wise_Folks_0,120,False,"- Mention: her
- Sentence: The man was enraged and lifted up his stick, and was just going to give her the beating he had promised her.
- Is the sentence a dialogue or part of dialogue: False"
101_Bearskin_0,180,False,"- Mention: he
- Sentence: ""But as Bearskin thrust his hand into his pocket and pulled out a handful of ducats, the host let himself be persuaded and gave him a room in an outhouse.""
- Is the sentence a dialogue or part of dialogue: False"
003_Our_Lady’s_Child_0,76,True,"- Mention: I
- Sentence: ""I will not quite open it, and I will not go inside it, but I will unlock it so that we can just see a little through the opening.""
- Is the sentence a dialogue or part of dialogue: True"
012_Rapunzel_0,85,True,"- Mention: him
- Sentence: ""If the case be as thou sayest, I will allow thee to take away with thee as much rampion as thou wilt, only I make one condition, thou must give me the child which thy wife will bring into the world; it shall be well treated, and I will care for it like a mother.""
- Is the sentence a dialogue or part of dialogue: True"
061_The_Little_Peasant_0,10,True,"- Mention: I
- Sentence: One day he said to her, ""Hark you, I have a good thought, there is our gossip the carpenter, he shall make us a wooden calf, and paint it brown, so that it look like any other, and in time it will certainly get big and be a cow.""
- Is the sentence a dialogue or part of dialogue: True"
047_The_Juniper-Tree_0,149,True,"- Mention: My
- Sentence: ""Mother, "" said the little boy, ""how dreadful you look! Yes, give me an apple.""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,556,True,"- Mention: I
- Sentence: ""Did thy deliverer never come ? It is he who has thee in his power , thou traitor . Have I deserved this from thee ?""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,491,True,"- Mention: I
- Sentence: ""Oh, if I were but on the Golden Mountain , "" and at the same moment he vanished from the sight of the giants , and thus their inheritance was divided .
- Is the sentence a dialogue or part of dialogue: True"
003_Our_Lady’s_Child_0,78,True,"- Mention: I
- Sentence: ""I will not quite open it, and I will not go inside it, but I will unlock it so that we can just see a little through the opening.""
- Is the sentence a dialogue or part of dialogue: True"
197_The_Crystal_Ball_0,86,True,"- Mention: I
- Sentence: Then said he, ""How canst thou be set free? I fear no danger.""
- Is the sentence a dialogue or part of dialogue: True"
182_The_Little_Folks’_Presents_0,133,False,"- Mention: me
- Sentence: ""The gold I got the night before is still there for {{me}} (#This is the marked mention), "" thought he, and went and brought it out, but how shocked he was when he saw that it likewise had again turned into coal.
- Is the sentence a dialogue or part of dialogue: False"
122_Donkey_Cabbages_0,186,True,"- Mention: I
- Sentence: ""Ah, my beloved, "" was her answer, "" over yonder lies the Garnet Mountain, where the precious stones grow. I long for them so much that when I think of them, I feel quite sad, but who can get them? Only the birds; they fly and can reach them, but a man never.""
- Is the sentence a dialogue or part of dialogue: True"
169_The_Hut_in_the_Forest_0,193,False,"- Mention: her
- Sentence: ""When she was asleep the old man came , looked at her , shook his head , and let her down into the cellar .""
- Is the sentence a dialogue or part of dialogue: False"
092_The_King_of_the_Golden_Mountain_0,437,True,"- Mention: I
- Sentence: ""Give me the three things that I may see if they are still in good condition.""
- Is the sentence a dialogue or part of dialogue: True"
006_Faithful_John_0,89,True,"- Mention: thee
- Sentence: ""I promised thy father before his death that thou shouldst not see that which is in this chamber, it might bring the greatest misfortune on thee and on me.""
- Is the sentence a dialogue or part of dialogue: True"
034_Clever_Elsie_0,203,True,"- Mention: I
- Sentence: ""Yes, dear Hans, I will do that.""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,471,True,"- Mention: thou
- Sentence: ""Oh , no , "" said he , "" I will not do that . ""
- Is the sentence a dialogue or part of dialogue: True"
013_The_Three_Little_Men_in_the_Wood_0,121,True,"- Mention: I
- Sentence: ""Ah,"" she answered, ""I am to look for a basketful of strawberries, and am not to go home until I can take them with me.""
- Is the sentence a dialogue or part of dialogue: True"
161_Snow-White_and_Rose-Red_0,409,False,"- Mention: his
- Sentence: Snow-white was married to him, and Rose-red to his brother, and they divided between them the great treasure which the dwarf had gathered together in his cave.
- Is the sentence a dialogue or part of dialogue: False"
126_Ferdinand_the_Faithful_0,85,True,"- Mention: Thou
- Sentence: At first he thought he would pick it up, but then again he thought to himself, ""Thou shouldst leave it lying there; thou wilt easily find a pen where thou art going, if thou hast need of one.""
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,185,False,"- Mention: {{him}}
- Sentence: ""Then the King sent for Ferdinand the Faithful, and told him that there was, in this place or in that place, a girl he loved, and that he was to bring her to {{him}}, and if he did not do it he should die.""
- Is the sentence a dialogue or part of dialogue: False"
161_Snow-White_and_Rose-Red_0,304,False,"- Mention: he
- Sentence: Then he took out a sack of pearls which lay in the rushes, and without saying a word more he dragged it away and disappeared behind a stone.
- Is the sentence a dialogue or part of dialogue: False"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",428,True,"- Mention: thou
- Sentence: ""If thou wouldst but lay aside that ugly knapsack, it makes disfigures thee so, that I can't help being ashamed of thee.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,30,True,"- Mention: {{you}}
- Sentence: ""I entreat {{you}} to give me my dress back.""
- Is the sentence a dialogue or part of dialogue: True"
197_The_Crystal_Ball_0,74,True,"- Mention: thou
- Sentence: ""Ah, "" she answered , "" this is not my form ; human eyes can only see me in this state of ugliness , but that thou mayst know what I am like , look in the mirror it does not let itself be misled it will show thee my image as it is in truth . ""
- Is the sentence a dialogue or part of dialogue: True"
